text,label
Email your submission to instructor@example.edu.,ADMIN_TRAP
Extra credit: sentiment analysis module (+10 pts),OPTIONAL_BONUS
Modify the backend to support GPU acceleration.,TECHNICAL_TASK
Extract TF-IDF scores from the corpus using TF-IDF.,TECHNICAL_TASK
CCS 249 — 2nd Semester,IGNORE
Total: 10 points. Partial credit given.,WEIGHTED_PRIORITY
Name: ____  Date: ____  Section: ____,ADMIN_TRAP
Submit your Flask endpoint as a .zip archive with proper naming convention.,TECHNICAL_TASK
The model will be graded out of 5 points.,WEIGHTED_PRIORITY
report — 10/50,WEIGHTED_PRIORITY
Rubric: documentation (15/50 points),WEIGHTED_PRIORITY
The model will be graded out of 5 points.,WEIGHTED_PRIORITY
Extra credit: sentiment analysis module (+10 pts),OPTIONAL_BONUS
"Before starting, make sure the repository is cloned is set up.",PRE_REQUISITE
Code a text classification and test it with the provided activity dataset.,TECHNICAL_TASK
Extra credit: NER pipeline (+10 pts),OPTIONAL_BONUS
Meeting at 9 AM with the instructor.,ADMIN_TRAP
Submit via the LMS by the end of the week.,ADMIN_TRAP
Name: ____  Date: ____  Section: ____,ADMIN_TRAP
WVSU College of Information and Communications Technology,IGNORE
"For inquiries, contact cict@wvsu.edu.ph",IGNORE
"Before starting, make sure the dataset is downloaded is set up.",PRE_REQUISITE
Email your submission to cict@wvsu.edu.ph.,ADMIN_TRAP
Late submissions will not be accepted after the end of the week.,ADMIN_TRAP
Bonus: text classification for 20 extra points.,OPTIONAL_BONUS
Page 5 of 25,IGNORE
Email your submission to instructor@example.edu.,ADMIN_TRAP
The backend will be graded out of 25 points.,WEIGHTED_PRIORITY
Attendance is required for the peer evaluation.,ADMIN_TRAP
Extra credit: text classification (+20 pts),OPTIONAL_BONUS
Prerequisite: Install Node.js and configure your virtual environment.,PRE_REQUISITE
Prerequisite: Install Git and configure your GitHub SSH key.,PRE_REQUISITE
Meeting at 2 PM with the instructor.,ADMIN_TRAP
"Using spaCy, train a model that classifies spam vs ham.",TECHNICAL_TASK
Write your name and section on the document.,ADMIN_TRAP
Optional: Implement named entities for additional credit.,OPTIONAL_BONUS
"Before starting, make sure Python is installed is set up.",PRE_REQUISITE
You should have completed Activity 1 before attempting this.,PRE_REQUISITE
This activity assumes knowledge of REST APIs.,PRE_REQUISITE
source code — 5/25,WEIGHTED_PRIORITY
This section is worth 15 points.,WEIGHTED_PRIORITY
Implement tokenizer using scikit-learn and ensure it handles empty strings.,TECHNICAL_TASK
"Before starting, make sure the repository is cloned is set up.",PRE_REQUISITE
Prerequisite: Install Flask and configure .env file.,PRE_REQUISITE
Name: ____  Date: ____  Section: ____,ADMIN_TRAP
Name: ____  Date: ____  Section: ____,ADMIN_TRAP
Total: 15 points. Partial credit given.,WEIGHTED_PRIORITY
The frontend will be graded out of 20 points.,WEIGHTED_PRIORITY
Write your name and section on the document.,ADMIN_TRAP
sentiment analysis module — 10 pts,WEIGHTED_PRIORITY
"Before starting, make sure the dataset is downloaded is set up.",PRE_REQUISITE
Page 5 of 50,IGNORE
Optional: Implement TF-IDF scores for additional credit.,OPTIONAL_BONUS
Optional: Implement POS tags for additional credit.,OPTIONAL_BONUS
Extra credit: sentiment analysis module (+25 pts),OPTIONAL_BONUS
Bonus: NER pipeline for 5 extra points.,OPTIONAL_BONUS
"For inquiries, contact cict@wvsu.edu.ph",IGNORE
Submit via the LMS by next Monday.,ADMIN_TRAP
Extract POS tags from the corpus using BERT embeddings.,TECHNICAL_TASK
"Using scikit-learn, train a model that classifies named entities.",TECHNICAL_TASK
Write a function that classifies the corpus.,TECHNICAL_TASK
"For inquiries, contact instructor@example.edu",IGNORE
sentiment analysis module — 20 pts,WEIGHTED_PRIORITY
Email your submission to instructor@example.edu.,ADMIN_TRAP
Submit your REST API as a .py file with proper naming convention.,TECHNICAL_TASK
"Before starting, make sure the repository is cloned is set up.",PRE_REQUISITE
Extra credit: NER pipeline (+25 pts),OPTIONAL_BONUS
"Before starting, make sure the repository is cloned is set up.",PRE_REQUISITE
report — 25/25,WEIGHTED_PRIORITY
GitHub submission — 5/50,WEIGHTED_PRIORITY
The frontend will be graded out of 20 points.,WEIGHTED_PRIORITY
Optional: Implement POS tags for additional credit.,OPTIONAL_BONUS
You should have completed the preprocessing lab before attempting this.,PRE_REQUISITE
"Before starting, make sure the dataset is downloaded is set up.",PRE_REQUISITE
Optional: Implement TF-IDF scores for additional credit.,OPTIONAL_BONUS
Total: 10 points. Partial credit given.,WEIGHTED_PRIORITY
Prerequisite: Install Flask and configure your GitHub SSH key.,PRE_REQUISITE
Extra credit: NER pipeline (+10 pts),OPTIONAL_BONUS
This activity assumes knowledge of linear algebra.,PRE_REQUISITE
Write a function that embeds the corpus.,TECHNICAL_TASK
West Visayas State University College of Information and Communications Technology,IGNORE
Challenge: NER pipeline — bonus points awarded.,OPTIONAL_BONUS
This section is worth 20 points.,WEIGHTED_PRIORITY
Page 15 of 50,IGNORE
Meeting at 2 PM with your group leader.,ADMIN_TRAP
© 2025 West Visayas State University,IGNORE
Total: 20 points. Partial credit given.,WEIGHTED_PRIORITY
Challenge: sentiment analysis module — bonus points awarded.,OPTIONAL_BONUS
This section is worth 10 points.,WEIGHTED_PRIORITY
This document is confidential.,IGNORE
Rubric: model accuracy (25/50 points),WEIGHTED_PRIORITY
Challenge: text classification — bonus points awarded.,OPTIONAL_BONUS
GitHub submission — 20/100,WEIGHTED_PRIORITY
Write your name and section on the document.,ADMIN_TRAP
Rubric: documentation (25/25 points),WEIGHTED_PRIORITY
Write your name and section on the document.,ADMIN_TRAP
Write your name and section on the document.,ADMIN_TRAP
Submit via the LMS by next Monday.,ADMIN_TRAP
Prerequisite: Install Git and configure .env file.,PRE_REQUISITE
"Before starting, make sure Python is installed is set up.",PRE_REQUISITE
"Before starting, make sure the repository is cloned is set up.",PRE_REQUISITE
Extract TF-IDF scores from the corpus using BERT embeddings.,TECHNICAL_TASK
"For inquiries, contact cict@wvsu.edu.ph",IGNORE
Submit via the LMS by Friday 11:59 PM.,ADMIN_TRAP
This activity assumes knowledge of linear algebra.,PRE_REQUISITE
Challenge: text classification — bonus points awarded.,OPTIONAL_BONUS
CCS 221 — 1st Semester AY 2024-2025,IGNORE
GitHub submission — 10/100,WEIGHTED_PRIORITY
CCS 235 — 2nd Semester,IGNORE
Write a function that tokenizes the feature matrix.,TECHNICAL_TASK
"For inquiries, contact cict@wvsu.edu.ph",IGNORE
Email your submission to cict@wvsu.edu.ph.,ADMIN_TRAP
Modify the backend to support multi-label classification.,TECHNICAL_TASK
Bonus: text classification for 5 extra points.,OPTIONAL_BONUS
"For inquiries, contact instructor@example.edu",IGNORE
Meeting at 9 AM with your group leader.,ADMIN_TRAP
Implement NER tagger using Keras and ensure it handles unseen tokens.,TECHNICAL_TASK
This document is confidential.,IGNORE
Prerequisite: Install Node.js and configure your GitHub SSH key.,PRE_REQUISITE
You should have completed Unit 5 before attempting this.,PRE_REQUISITE
CCS 221 — 2nd Semester,IGNORE
You should have completed Activity 1 before attempting this.,PRE_REQUISITE
Modify the frontend to support batch inference.,TECHNICAL_TASK
"Before starting, make sure the repository is cloned is set up.",PRE_REQUISITE
"Before starting, make sure Python is installed is set up.",PRE_REQUISITE
Bonus: text classification for 20 extra points.,OPTIONAL_BONUS
Late submissions will not be accepted after the end of the week.,ADMIN_TRAP
Extra credit: sentiment analysis module (+10 pts),OPTIONAL_BONUS
© 2024 West Visayas State University,IGNORE
This activity assumes knowledge of probability.,PRE_REQUISITE
You should have completed Unit 5 before attempting this.,PRE_REQUISITE
Optional: Implement word embeddings for additional credit.,OPTIONAL_BONUS
"Before starting, make sure the repository is cloned is set up.",PRE_REQUISITE
Name: ____  Date: ____  Section: ____,ADMIN_TRAP
Write a function that vectorizes the dataset.,TECHNICAL_TASK
"Before starting, make sure Python is installed is set up.",PRE_REQUISITE
The model will be graded out of 15 points.,WEIGHTED_PRIORITY
Bonus: NER pipeline for 25 extra points.,OPTIONAL_BONUS
Bonus: sentiment analysis module for 25 extra points.,OPTIONAL_BONUS
Extra credit: NER pipeline (+20 pts),OPTIONAL_BONUS
Optional: Implement named entities for additional credit.,OPTIONAL_BONUS
Submit via the LMS by next Monday.,ADMIN_TRAP
Extract POS tags from the corpus using BERT embeddings.,TECHNICAL_TASK
Rubric: model accuracy (25/25 points),WEIGHTED_PRIORITY
The model will be graded out of 5 points.,WEIGHTED_PRIORITY
Prerequisite: Install Git and configure your virtual environment.,PRE_REQUISITE
This document is confidential.,IGNORE
Challenge: text classification — bonus points awarded.,OPTIONAL_BONUS
Attendance is required for the final presentation.,ADMIN_TRAP
Meeting at 3:30 PM with the department head.,ADMIN_TRAP
Modify the model to support batch inference.,TECHNICAL_TASK
Email your submission to cict@wvsu.edu.ph.,ADMIN_TRAP
You should have completed Unit 5 before attempting this.,PRE_REQUISITE
text classification — 20 pts,WEIGHTED_PRIORITY
Implement TF-IDF vectorizer using PyTorch and ensure it handles unseen tokens.,TECHNICAL_TASK
"Before starting, make sure the dataset is downloaded is set up.",PRE_REQUISITE
© 2025 West Visayas State University,IGNORE
This activity assumes knowledge of linear algebra.,PRE_REQUISITE
This document is confidential.,IGNORE
CCS 235 — 2nd Semester,IGNORE
Write your name and section on the document.,ADMIN_TRAP
"Before starting, make sure the repository is cloned is set up.",PRE_REQUISITE
"For inquiries, contact instructor@example.edu",IGNORE
sentiment analysis module — 25 pts,WEIGHTED_PRIORITY
CCS 235 — 1st Semester AY 2024-2025,IGNORE
Code a text classification and test it with the provided sample corpus.,TECHNICAL_TASK
Optional: Implement named entities for additional credit.,OPTIONAL_BONUS
NER pipeline — 15 pts,WEIGHTED_PRIORITY
Prerequisite: Install Flask and configure .env file.,PRE_REQUISITE
Rubric: model accuracy (5/100 points),WEIGHTED_PRIORITY
Submit your Flask endpoint as a .py file with proper naming convention.,TECHNICAL_TASK
WVSU College of Computing,IGNORE
Attendance is required for the lab session.,ADMIN_TRAP
Total: 10 points. Partial credit given.,WEIGHTED_PRIORITY
"Before starting, make sure Python is installed is set up.",PRE_REQUISITE
Optional: Implement TF-IDF scores for additional credit.,OPTIONAL_BONUS
Email your submission to instructor@example.edu.,ADMIN_TRAP
WVSU College of Computing,IGNORE
Late submissions will not be accepted after next Monday.,ADMIN_TRAP
Attendance is required for the peer evaluation.,ADMIN_TRAP
Code a text classification and test it with the provided activity dataset.,TECHNICAL_TASK
Page 10 of 25,IGNORE
sentiment analysis module — 15 pts,WEIGHTED_PRIORITY
This activity assumes knowledge of Python OOP.,PRE_REQUISITE
Write a function that tokenizes the dataset.,TECHNICAL_TASK
The backend will be graded out of 15 points.,WEIGHTED_PRIORITY
Bonus: sentiment analysis module for 15 extra points.,OPTIONAL_BONUS
This section is worth 25 points.,WEIGHTED_PRIORITY
West Visayas State University College of Computing,IGNORE
Prerequisite: Install Python 3.10 and configure .env file.,PRE_REQUISITE
Submit via the LMS by next Monday.,ADMIN_TRAP
"Before starting, make sure the repository is cloned is set up.",PRE_REQUISITE
Rubric: presentation (5/100 points),WEIGHTED_PRIORITY
West Visayas State University College of Information and Communications Technology,IGNORE
This section is worth 25 points.,WEIGHTED_PRIORITY
Rubric: presentation (5/25 points),WEIGHTED_PRIORITY
Bonus: text classification for 10 extra points.,OPTIONAL_BONUS
"For inquiries, contact cict@wvsu.edu.ph",IGNORE
Challenge: sentiment analysis module — bonus points awarded.,OPTIONAL_BONUS
This document is confidential.,IGNORE
Page 5 of 100,IGNORE
Late submissions will not be accepted after Friday 11:59 PM.,ADMIN_TRAP
Challenge: NER pipeline — bonus points awarded.,OPTIONAL_BONUS
Write your name and section on the document.,ADMIN_TRAP
This section is worth 10 points.,WEIGHTED_PRIORITY
Prerequisite: Install Python 3.10 and configure your GitHub SSH key.,PRE_REQUISITE
Modify the model to support multi-label classification.,TECHNICAL_TASK
Prerequisite: Install Python 3.10 and configure your virtual environment.,PRE_REQUISITE
Name: ____  Date: ____  Section: ____,ADMIN_TRAP
Challenge: sentiment analysis module — bonus points awarded.,OPTIONAL_BONUS
Challenge: NER pipeline — bonus points awarded.,OPTIONAL_BONUS
Extra credit: text classification (+10 pts),OPTIONAL_BONUS
Prerequisite: Install Git and configure your virtual environment.,PRE_REQUISITE
Bonus: text classification for 20 extra points.,OPTIONAL_BONUS
© 2024 West Visayas State University,IGNORE
Prerequisite: Install Git and configure .env file.,PRE_REQUISITE
source code — 5/50,WEIGHTED_PRIORITY
Submit via the LMS by Friday 11:59 PM.,ADMIN_TRAP
Extract word embeddings from the corpus using BERT embeddings.,TECHNICAL_TASK
Meeting at 3:30 PM with the instructor.,ADMIN_TRAP
© 2024 West Visayas State University,IGNORE
Optional: Implement n-grams for additional credit.,OPTIONAL_BONUS
You should have completed the preprocessing lab before attempting this.,PRE_REQUISITE
Challenge: text classification — bonus points awarded.,OPTIONAL_BONUS
Rubric: code quality (25/25 points),WEIGHTED_PRIORITY
Name: ____  Date: ____  Section: ____,ADMIN_TRAP
Implement LSTM model using Keras and ensure it handles empty strings.,TECHNICAL_TASK
Submit via the LMS by the end of the week.,ADMIN_TRAP
West Visayas State University College of Information and Communications Technology,IGNORE
Email your submission to instructor@example.edu.,ADMIN_TRAP
Prerequisite: Install Git and configure .env file.,PRE_REQUISITE
GitHub submission — 10/100,WEIGHTED_PRIORITY
Extra credit: sentiment analysis module (+10 pts),OPTIONAL_BONUS
Prerequisite: Install Git and configure .env file.,PRE_REQUISITE
Attendance is required for the final presentation.,ADMIN_TRAP
Meeting at 9 AM with your group leader.,ADMIN_TRAP
This section is worth 15 points.,WEIGHTED_PRIORITY
Submit via the LMS by the end of the week.,ADMIN_TRAP
Email your submission to instructor@example.edu.,ADMIN_TRAP
Write your name and section on the document.,ADMIN_TRAP
Challenge: text classification — bonus points awarded.,OPTIONAL_BONUS
Optional: Implement TF-IDF scores for additional credit.,OPTIONAL_BONUS
Challenge: NER pipeline — bonus points awarded.,OPTIONAL_BONUS
source code — 15/25,WEIGHTED_PRIORITY
"For inquiries, contact instructor@example.edu",IGNORE
Optional: Implement TF-IDF scores for additional credit.,OPTIONAL_BONUS
This section is worth 15 points.,WEIGHTED_PRIORITY
Code a text classification and test it with the provided provided training data.,TECHNICAL_TASK
"Before starting, make sure Python is installed is set up.",PRE_REQUISITE
Create a REST API that accepts raw text and returns labeled class.,TECHNICAL_TASK
Submit via the LMS by the end of the week.,ADMIN_TRAP
Challenge: NER pipeline — bonus points awarded.,OPTIONAL_BONUS
Rubric: documentation (15/25 points),WEIGHTED_PRIORITY
Implement TF-IDF vectorizer using spaCy and ensure it handles long sequences.,TECHNICAL_TASK
Extra credit: sentiment analysis module (+20 pts),OPTIONAL_BONUS
Implement tokenizer using scikit-learn and ensure it handles empty strings.,TECHNICAL_TASK
Submit via the LMS by next Monday.,ADMIN_TRAP
Submit your Jupyter notebook as a .py file with proper naming convention.,TECHNICAL_TASK
Page 15 of 100,IGNORE
© 2025 West Visayas State University,IGNORE
Write your name and section on the document.,ADMIN_TRAP
Write your name and section on the document.,ADMIN_TRAP
Total: 25 points. Partial credit given.,WEIGHTED_PRIORITY
Extra credit: text classification (+25 pts),OPTIONAL_BONUS
Total: 20 points. Partial credit given.,WEIGHTED_PRIORITY
Late submissions will not be accepted after the end of the week.,ADMIN_TRAP
Bonus: NER pipeline for 10 extra points.,OPTIONAL_BONUS
© 2025 West Visayas State University,IGNORE
Name: ____  Date: ____  Section: ____,ADMIN_TRAP
Challenge: NER pipeline — bonus points awarded.,OPTIONAL_BONUS
Page 15 of 100,IGNORE
This activity assumes knowledge of REST APIs.,PRE_REQUISITE
Challenge: text classification — bonus points awarded.,OPTIONAL_BONUS
Create a Flask endpoint that accepts raw text and returns embedding vector.,TECHNICAL_TASK
This document is confidential.,IGNORE
Submit via the LMS by the end of the week.,ADMIN_TRAP
Prerequisite: Install Flask and configure your GitHub SSH key.,PRE_REQUISITE
Prerequisite: Install Python 3.10 and configure .env file.,PRE_REQUISITE
Bonus: NER pipeline for 20 extra points.,OPTIONAL_BONUS
Rubric: code quality (25/50 points),WEIGHTED_PRIORITY
This section is worth 10 points.,WEIGHTED_PRIORITY
You should have completed Activity 1 before attempting this.,PRE_REQUISITE
This activity assumes knowledge of probability.,PRE_REQUISITE
Create a REST API that accepts CSV file and returns labeled class.,TECHNICAL_TASK
Total: 10 points. Partial credit given.,WEIGHTED_PRIORITY
Code a sentiment analysis module and test it with the provided activity dataset.,TECHNICAL_TASK
"Before starting, make sure Python is installed is set up.",PRE_REQUISITE
Implement LSTM model using NLTK and ensure it handles long sequences.,TECHNICAL_TASK
NER pipeline — 5 pts,WEIGHTED_PRIORITY
Bonus: sentiment analysis module for 15 extra points.,OPTIONAL_BONUS
The backend will be graded out of 25 points.,WEIGHTED_PRIORITY
This document is confidential.,IGNORE
Page 5 of 100,IGNORE
Late submissions will not be accepted after next Monday.,ADMIN_TRAP
Meeting at 3:30 PM with the department head.,ADMIN_TRAP
Name: ____  Date: ____  Section: ____,ADMIN_TRAP
Bonus: NER pipeline for 25 extra points.,OPTIONAL_BONUS
Extra credit: NER pipeline (+10 pts),OPTIONAL_BONUS
Prerequisite: Install Node.js and configure your virtual environment.,PRE_REQUISITE
Submit via the LMS by next Monday.,ADMIN_TRAP
Challenge: text classification — bonus points awarded.,OPTIONAL_BONUS
Email your submission to instructor@example.edu.,ADMIN_TRAP
Meeting at 3:30 PM with your group leader.,ADMIN_TRAP
Bonus: sentiment analysis module for 25 extra points.,OPTIONAL_BONUS
Extra credit: text classification (+25 pts),OPTIONAL_BONUS
Submit your Python script as a .zip archive with proper naming convention.,TECHNICAL_TASK
Meeting at 2 PM with the department head.,ADMIN_TRAP
Implement sentiment analyzer using scikit-learn and ensure it handles special characters.,TECHNICAL_TASK
WVSU College of Information and Communications Technology,IGNORE
This activity assumes knowledge of REST APIs.,PRE_REQUISITE
West Visayas State University College of Information and Communications Technology,IGNORE
source code — 15/100,WEIGHTED_PRIORITY
West Visayas State University College of Computing,IGNORE
Name: ____  Date: ____  Section: ____,ADMIN_TRAP
Optional: Implement POS tags for additional credit.,OPTIONAL_BONUS
Write your name and section on the document.,ADMIN_TRAP
Bonus: sentiment analysis module for 20 extra points.,OPTIONAL_BONUS
Submit your Python script as a .py file with proper naming convention.,TECHNICAL_TASK
The backend will be graded out of 15 points.,WEIGHTED_PRIORITY
You should have completed Unit 5 before attempting this.,PRE_REQUISITE
Submit your Jupyter notebook as a .py file with proper naming convention.,TECHNICAL_TASK
source code — 5/25,WEIGHTED_PRIORITY
Write your name and section on the document.,ADMIN_TRAP
Optional: Implement word embeddings for additional credit.,OPTIONAL_BONUS
Optional: Implement POS tags for additional credit.,OPTIONAL_BONUS
Challenge: text classification — bonus points awarded.,OPTIONAL_BONUS
Late submissions will not be accepted after next Monday.,ADMIN_TRAP
Total: 5 points. Partial credit given.,WEIGHTED_PRIORITY
"Using NLTK, train a model that classifies intent.",TECHNICAL_TASK
Bonus: text classification for 5 extra points.,OPTIONAL_BONUS
Write your name and section on the document.,ADMIN_TRAP
You should have completed Activity 1 before attempting this.,PRE_REQUISITE
This section is worth 25 points.,WEIGHTED_PRIORITY
Extra credit: NER pipeline (+20 pts),OPTIONAL_BONUS
Modify the frontend to support GPU acceleration.,TECHNICAL_TASK
You should have completed the preprocessing lab before attempting this.,PRE_REQUISITE
Challenge: sentiment analysis module — bonus points awarded.,OPTIONAL_BONUS
sentiment analysis module — 25 pts,WEIGHTED_PRIORITY
Code a NER pipeline and test it with the provided activity dataset.,TECHNICAL_TASK
"For inquiries, contact instructor@example.edu",IGNORE
Create a Python script that accepts CSV file and returns embedding vector.,TECHNICAL_TASK
Challenge: text classification — bonus points awarded.,OPTIONAL_BONUS
Late submissions will not be accepted after Friday 11:59 PM.,ADMIN_TRAP
Prerequisite: Install Python 3.10 and configure your virtual environment.,PRE_REQUISITE
Page 15 of 50,IGNORE
source code — 20/100,WEIGHTED_PRIORITY
"Using NLTK, train a model that classifies spam vs ham.",TECHNICAL_TASK
© 2025 West Visayas State University,IGNORE
"Before starting, make sure the dataset is downloaded is set up.",PRE_REQUISITE
CCS 235 — 2nd Semester,IGNORE
This section is worth 5 points.,WEIGHTED_PRIORITY
"Using Keras, train a model that classifies named entities.",TECHNICAL_TASK
Email your submission to instructor@example.edu.,ADMIN_TRAP
Code a NER pipeline and test it with the provided activity dataset.,TECHNICAL_TASK
This section is worth 20 points.,WEIGHTED_PRIORITY
Prerequisite: Install Flask and configure your GitHub SSH key.,PRE_REQUISITE
Rubric: documentation (20/100 points),WEIGHTED_PRIORITY
This document is confidential.,IGNORE
This section is worth 5 points.,WEIGHTED_PRIORITY
West Visayas State University College of Computing,IGNORE
Bonus: sentiment analysis module for 20 extra points.,OPTIONAL_BONUS
Modify the model to support batch inference.,TECHNICAL_TASK
CCS 221 — 1st Semester AY 2024-2025,IGNORE
This activity assumes knowledge of Python OOP.,PRE_REQUISITE
"Before starting, make sure Python is installed is set up.",PRE_REQUISITE
You should have completed Unit 5 before attempting this.,PRE_REQUISITE
Meeting at 2 PM with the department head.,ADMIN_TRAP
Page 20 of 50,IGNORE
"For inquiries, contact cict@wvsu.edu.ph",IGNORE
Challenge: text classification — bonus points awarded.,OPTIONAL_BONUS
Prerequisite: Install Flask and configure your GitHub SSH key.,PRE_REQUISITE
The backend will be graded out of 10 points.,WEIGHTED_PRIORITY
© 2025 West Visayas State University,IGNORE
Optional: Implement word embeddings for additional credit.,OPTIONAL_BONUS
Extra credit: sentiment analysis module (+10 pts),OPTIONAL_BONUS
Prerequisite: Install Node.js and configure .env file.,PRE_REQUISITE
Implement Naive Bayes classifier using Gensim and ensure it handles long sequences.,TECHNICAL_TASK
source code — 15/25,WEIGHTED_PRIORITY
This document is confidential.,IGNORE
Code a NER pipeline and test it with the provided sample corpus.,TECHNICAL_TASK
Total: 15 points. Partial credit given.,WEIGHTED_PRIORITY
This activity assumes knowledge of REST APIs.,PRE_REQUISITE
Write a function that tokenizes the dataset.,TECHNICAL_TASK
Challenge: sentiment analysis module — bonus points awarded.,OPTIONAL_BONUS
"Using scikit-learn, train a model that classifies sentiment.",TECHNICAL_TASK
Attendance is required for the peer evaluation.,ADMIN_TRAP
Submit your REST API as a .zip archive with proper naming convention.,TECHNICAL_TASK
Extra credit: text classification (+20 pts),OPTIONAL_BONUS
Write a function that tokenizes the corpus.,TECHNICAL_TASK
Total: 15 points. Partial credit given.,WEIGHTED_PRIORITY
Optional: Implement TF-IDF scores for additional credit.,OPTIONAL_BONUS
Attendance is required for the lab session.,ADMIN_TRAP
This activity assumes knowledge of REST APIs.,PRE_REQUISITE
Bonus: NER pipeline for 5 extra points.,OPTIONAL_BONUS
Email your submission to cict@wvsu.edu.ph.,ADMIN_TRAP
Bonus: NER pipeline for 20 extra points.,OPTIONAL_BONUS
The frontend will be graded out of 25 points.,WEIGHTED_PRIORITY
Rubric: documentation (10/25 points),WEIGHTED_PRIORITY
Extract POS tags from the corpus using word2vec.,TECHNICAL_TASK
Code a NER pipeline and test it with the provided sample corpus.,TECHNICAL_TASK
Extract n-grams from the corpus using BERT embeddings.,TECHNICAL_TASK
This section is worth 5 points.,WEIGHTED_PRIORITY
The backend will be graded out of 10 points.,WEIGHTED_PRIORITY
This activity assumes knowledge of REST APIs.,PRE_REQUISITE
The backend will be graded out of 20 points.,WEIGHTED_PRIORITY
Late submissions will not be accepted after Friday 11:59 PM.,ADMIN_TRAP
The model will be graded out of 25 points.,WEIGHTED_PRIORITY
Create a Jupyter notebook that accepts CSV file and returns probability distribution.,TECHNICAL_TASK
"For inquiries, contact instructor@example.edu",IGNORE
"Using PyTorch, train a model that classifies sentiment.",TECHNICAL_TASK
Prerequisite: Install Node.js and configure your virtual environment.,PRE_REQUISITE
Bonus: sentiment analysis module for 20 extra points.,OPTIONAL_BONUS
text classification — 15 pts,WEIGHTED_PRIORITY
Extract word embeddings from the corpus using BERT embeddings.,TECHNICAL_TASK
Page 5 of 50,IGNORE
"For inquiries, contact cict@wvsu.edu.ph",IGNORE
Bonus: text classification for 15 extra points.,OPTIONAL_BONUS
"Using PyTorch, train a model that classifies spam vs ham.",TECHNICAL_TASK
The model will be graded out of 10 points.,WEIGHTED_PRIORITY
This activity assumes knowledge of Python OOP.,PRE_REQUISITE
Total: 5 points. Partial credit given.,WEIGHTED_PRIORITY
Extract n-grams from the corpus using bag of words.,TECHNICAL_TASK
© 2025 West Visayas State University,IGNORE
Write a function that vectorizes the corpus.,TECHNICAL_TASK
Extra credit: text classification (+5 pts),OPTIONAL_BONUS
Challenge: sentiment analysis module — bonus points awarded.,OPTIONAL_BONUS
Late submissions will not be accepted after next Monday.,ADMIN_TRAP
Code a text classification and test it with the provided provided training data.,TECHNICAL_TASK
© 2024 West Visayas State University,IGNORE
You should have completed Unit 5 before attempting this.,PRE_REQUISITE
WVSU College of Computing,IGNORE
This section is worth 20 points.,WEIGHTED_PRIORITY
Write a function that preprocesses the corpus.,TECHNICAL_TASK
This section is worth 5 points.,WEIGHTED_PRIORITY
Submit via the LMS by next Monday.,ADMIN_TRAP
The backend will be graded out of 25 points.,WEIGHTED_PRIORITY
Submit your Python script as a .zip archive with proper naming convention.,TECHNICAL_TASK
The frontend will be graded out of 15 points.,WEIGHTED_PRIORITY
© 2024 West Visayas State University,IGNORE
Bonus: NER pipeline for 5 extra points.,OPTIONAL_BONUS
This document is confidential.,IGNORE
